id,company_name,establishment_name,ein,street_address,city,state,zip_code,naics_code,industry_description,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_poisonings,total_respiratory_conditions,total_skin_disorders,total_hearing_loss,total_other_illnesses,establishment_id,establishment_type,size,year_filing_for,created_timestamp,change_reason
48219,FMC Corporation,Bessemer City,,1115 Bessemer City-Kings Mountain Hwy,Bessemer City,NC,28016,325180," Lithium compounds, not specified elsewhere by process, manufacturing",210,433871.0,1,0,0,2,0,0,14,2,0,0,0,0,0,98021,1.0,2,2016,11/15/2017 15:34:00,
48435,Arkema Inc. Axis Plant,"Axis, AL site",,13755 Highway 43 N,Axis,AL,365054319,325199,Organo-inorganic compound manufacturing,104,224807.0,2,0,0,0,0,0,0,0,0,0,0,0,0,98279,1.0,2,2016,11/15/2017 17:26:00,
48839,U. S. Amines LLC,U.S. Amines (Bucks) LLC,,14086 U.S Highway 43 North,Axis,AL,36505,325199,Methylamine manufacturing,41,82634.0,2,0,0,0,0,0,0,0,0,0,0,0,0,98730,1.0,2,2016,11/16/2017 8:51:00,
49087,Ferro Corporation,Ferro Penn Yan,,1789 Transelco Drive,Penn Yan,NY,14527,325180," Aluminum compounds, not specified elsewhere by process, manufacturing",136,280491.0,1,0,0,2,0,0,76,2,0,0,0,0,0,98870,1.0,2,2016,11/16/2017 9:42:00,
49172,Ashta Chemicals Inc.,Ashta Chemicals Inc.,,3509 Middle Road,Ashtabula,OH,44004,325180,Alkalies manufacturing,95,203858.0,1,0,0,1,0,0,15,1,0,0,0,0,0,99035,1.0,2,2016,11/16/2017 10:02:00,
49231,PQ Corporation,Eco Services Baton Rouge,,1301 Airline Highway,Baton ROuge,LA,70805,325180,Sulfuric acid manufacturing,104,232915.0,2,0,0,0,0,0,0,0,0,0,0,0,0,98921,1.0,2,2016,11/16/2017 10:09:00,
49451,ChemDesign Products,ChemDesign,,2 Stanton Street,Marinette,WI,54143,325199,Organo-inorganic compound manufacturing,122,257984.0,1,0,2,1,3,10,47,4,0,2,0,0,0,98466,1.0,2,2016,11/16/2017 11:04:00,
49632,PMC Specialties Group Inc,PMC Specialties Group Inc,,501 Murray Rd.,Cincinnati,OH,45217,325199,Saccharin manufacturing,20,36285.0,1,0,1,0,0,9,0,1,0,0,0,0,0,62942,1.0,2,2016,11/16/2017 11:37:00,
51024,"VanDeMark Chemical, Inc.",VanDeMark,,1 North Transit Road,Lockport,NY,14094,325199,Phosgene manufacturing,83,169154.0,1,0,1,0,0,21,0,1,0,0,0,0,0,101070,1.0,2,2016,11/16/2017 13:46:00,
51041,Vertellus Zeeland LLC,Vertellus Zeeland LLC,,215 N Centennial St.,Zeeland,MI,49417,325199,Organo-inorganic compound manufacturing,68,153358.0,1,0,1,0,1,21,0,2,0,0,0,0,0,101097,1.0,2,2016,11/16/2017 13:49:00,
51154,PALM COMMODITIES INTERNATIONAL LLC,PALM,,1289 BRIDGESTONE PKWY,LAVERGNE,TN,37086,325180," Nickel compounds, not specified elsewhere by process, manufacturing",20,35133.0,2,0,0,0,0,0,0,0,0,0,0,0,0,101198,1.0,2,2016,11/16/2017 14:03:00,
51459,BASF Corporation,"BASF Corporation - Suffolk, VA",,2301 Wilroy Road,Suffolk,VA,23434,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing",108,222894.0,2,0,0,0,0,0,0,0,0,0,0,0,0,101633,1.0,2,2016,11/16/2017 15:30:00,
51750,Monsanto Company,Monsanto Company,,1853 Highway 34 North,Soda Springs,ID,83276,325180," Phosphorus compounds, not specified elsewhere by process, manufacturing",388,825172.0,1,0,2,0,3,44,0,5,0,0,0,0,0,101949,1.0,3,2016,11/16/2017 16:04:00,
51821,Trecora Chemical,Trecora Chemical,,12500 Bay Area Blvd,Pasadena,TX,77507,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing",90,190877.0,1,0,1,1,2,6,3,4,0,0,0,0,0,102013,1.0,2,2016,11/16/2017 16:21:00,
51999,ERCO Worldwide (USA) Inc.,"ERCO Worldwide, USA - Port Edwards Plant",,101 Highway 73 South,Nekoosa,WI,54457,325180,Alkalies manufacturing,96,195130.0,1,0,0,0,1,0,0,1,0,0,0,0,0,102216,1.0,2,2016,11/16/2017 17:48:00,
52244,Clearon Corporation,Clearon Manufacturing,,95 MacCorkle Ave SW,South Charleston,WV,25303,325180," Sodium inorganic compounds, not specified elsewhere by process, manufacturing",118,275182.0,1,0,0,1,0,0,10,1,0,0,0,0,0,102496,1.0,2,2016,11/17/2017 8:11:00,Zip code was incorrect for the establishment.
52582,Akzo Nobel,Akzo Nobel- Columbus MS,,4374 Nashville Ferry Road,Columbus,MS,39702,325180,Sodium chlorate manufacturing,100,218944.0,1,0,0,1,1,0,7,2,0,0,0,0,0,102855,1.0,2,2016,11/17/2017 8:54:00,
52843,Summit Research Labs Inc.,Summit Research Labs Inc.,,15 Big Pond Road,Huguenot,NY,12746,325180," Aluminum compounds, not specified elsewhere by process, manufacturing",100,193656.0,1,0,0,1,0,0,7,1,0,0,0,0,0,103108,1.0,2,2016,11/17/2017 9:46:00,
52854,AkzoNobel,AkzoNobel Augusta Plant,,1616 Marvin Griffin Road,Augusta,GA,30906,325180," Sodium silicate (i.e., water glass) manufacturing",32,67775.0,2,0,0,0,0,0,0,0,0,0,0,0,0,103139,1.0,2,2016,11/17/2017 9:48:00,
52891,Summit Research Labs Inc.,Summit Research Labs Inc. Wallkill,,146 Tower Drive,Middletown,NY,10941,325180," Aluminum compounds, not specified elsewhere by process, manufacturing",48,95029.0,1,0,1,1,1,16,21,2,0,0,0,1,0,103158,1.0,2,2016,11/17/2017 9:53:00,
53530,Westlake Chemical,"Eagle Natrium, LLC",,15696 Energy Road,Proctor,WV,26055,325180,Chlorine manufacturing,495,1083987.0,1,0,1,2,7,47,12,10,0,0,0,0,0,103513,1.0,3,2016,11/17/2017 11:36:00,
53939,,CF Industries Yazoo City Nitrogen Complex,,4614 Hwy 49E,Yazoo City,MS,39194,325311," Ammonia, anhydrous and aqueous, manufacturing",269,679208.0,1,0,0,0,2,0,0,2,0,0,0,0,0,104322,1.0,3,2016,11/17/2017 12:49:00,
54135,Rohm and Haas Electronic Materials LLC,Rohm and Haas Electronic Materials - North Andover Site,,60 Willow Street,North Andover,MA,1845,325199,Organo-inorganic compound manufacturing,38,78196.0,1,0,4,0,0,508,0,4,0,0,0,0,0,104519,1.0,2,2016,11/17/2017 13:19:00,
54396,Toyota Tsusho Corporation,"Deepwater Chemicals, Inc.",,1210 Airpark Road,Woodward,OK,73801,325180,Iodides manufacturing,28,53592.0,2,0,0,0,0,0,0,0,0,0,0,0,0,104804,1.0,2,2016,11/17/2017 13:49:00,
55734,Gulbrandsen Technologies,Gulbrandsen Technologies - LaPorte Facility,,9401 Strang Road,LaPorte,TX,77571,325180," Aluminum compounds, not specified elsewhere by process, manufacturing",30,64636.0,2,0,0,0,0,0,0,0,0,0,0,0,0,106153,1.0,2,2016,11/19/2017 10:48:00,
55735,Gulbrandsen Technologies,Gulbrandsen Technologies - Phillipsburg Facility,,1 Riverside Way,Phillipsburg,NJ,8865,325180,Aluminum chloride manufacturing,45,85984.0,1,0,0,1,0,0,40,1,0,0,0,0,0,106154,1.0,2,2016,11/19/2017 11:10:00,
55736,Gulbrandsen Technologies,Gulbrandsen Technologies - Puerto Rico Facility,,Carr Prairie 2 K M 25 2,Dorado,PR,646,325180," Ammonium compounds, not specified elsewhere by process, manufacturing",25,42543.0,2,0,0,0,0,0,0,0,0,0,0,0,0,106157,1.0,2,2016,11/19/2017 11:20:00,
55738,Gulbrandsen Chemicals,Gulbrandsen Chemicals - Orangeburg Facility,,183 Gulbrandsen Road,Orangeburg,SC,29115,325180," Aluminum compounds, not specified elsewhere by process, manufacturing",93,204284.0,1,0,0,1,0,0,124,1,0,0,0,0,0,106161,1.0,2,2016,11/19/2017 11:31:00,
55793,Jiffy Products of America,Jiffy Lorain,,"5401 Baumhart Rd., Suite B",Lorain,OH,44053,325314,Mixing purchased fertilizer materials,21,50000.0,1,0,0,0,2,0,0,2,0,0,0,0,0,102212,1.0,2,2016,11/20/2017 7:04:00,
55811,Florikan ESA,Florikan ESA,,"6801 Energy Court, Suite 100",Sarasota,FL,34240,325314,Mixing purchased fertilizer materials,57,160635.0,1,0,1,0,5,2,0,4,0,0,2,0,0,42646,1.0,2,2016,11/20/2017 7:21:00,
57317,New ENgland Fertilizer Company,NEFCO-Detroit,,9125 W Jefferson Avenue,Detroit,MI,48209,325311," Fertilizers, of sewage origin, manufacturing",25,59851.0,1,0,0,0,1,0,0,1,0,0,0,0,0,107904,1.0,2,2016,11/20/2017 11:55:00,
57389,New England Fertilizer Company,NEFCO-Quincy,,97 E Howard Street,Quincy,MA,2169,325311," Fertilizers, of sewage origin, manufacturing",27,54643.0,2,0,0,0,0,0,0,0,0,0,0,0,0,107933,1.0,2,2016,11/20/2017 12:08:00,
58547,PQ Corporation,"PQ Corporation, Research & Development Center",,280 Cedar Grove Rd,Conshohocken,PA,19428,325180," Sodium inorganic compounds, not specified elsewhere by process, manufacturing",78,152100.0,1,0,0,1,0,0,5,1,0,0,0,0,0,109169,1.0,2,2016,11/20/2017 13:55:00,
58827,Lyondellbasell Industries,"Equistar Chemicals, Bayport",,5761 Underwood Road,Pasadena,TX,77507,325199,Ethylene oxide manufacturing,128,390171.0,2,0,0,0,0,0,0,0,0,0,0,0,0,109506,1.0,2,2016,11/20/2017 14:39:00,
58835,Eastman Chemical Company,Eastman Texas City,,201 Bay Street South,Texas City,TX,77590,325199," Natural nonfood coloring, manufacturing",127,241725.0,1,0,0,1,1,0,7,1,0,0,0,0,1,109488,1.0,2,2016,11/20/2017 14:41:00,
58895,Lyondellbasell Industries,"Lyondell Chemical Company, Bayport",,10801 Choate Road,Pasadena,TX,77507,325199,Propylene glycol manufacturing,319,888840.0,2,0,0,0,0,0,0,0,0,0,0,0,0,109582,1.0,3,2016,11/20/2017 14:48:00,
58982,Vanchlor Company Inc.,Vanchlor Company Inc.,,45 Main Street,Lockport,NY,14094,325180,Aluminum chloride manufacturing,22,41562.0,1,0,1,0,0,3,0,1,0,0,0,0,0,109577,1.0,2,2016,11/20/2017 15:01:00,
59128,LSB Industries,El Dorado Chemical Company,,4500 N. West Avenue,El Dorado,AR,71730,325311," Ammonia, anhydrous and aqueous, manufacturing",182,447131.0,1,0,0,0,3,0,0,3,0,0,0,0,0,109800,1.0,2,2016,11/20/2017 15:29:00,
62061,"Fedchem, LLC",Fedchem Bethlehem,,275 Keystone Drive,Bethlehem,PA,18020,325199,Organo-inorganic compound manufacturing,26,45403.0,2,0,0,0,0,0,0,0,0,0,0,0,0,112767,1.0,2,2016,11/20/2017 16:09:00,
62539,"Aspen Aerogels, Inc.",Northborough,,"30 Forbes Road, Building B",Northborough,MA,1532,325180," Silica, amorphous, manufacturing",67,121912.0,2,0,0,0,0,0,0,0,0,0,0,0,0,113289,1.0,2,2016,11/21/2017 8:04:00,
62560,"Aspen Aerogels, Inc.",East Providence,,3 Dexter Road,East Providence,RI,2914,325180," Silica, amorphous, manufacturing",239,504045.0,1,0,2,5,2,6,143,9,0,0,0,0,0,113336,1.0,2,2016,11/21/2017 8:09:00,
62868,El Dorado Nitrogen L.L.C.,El Dorado Nitrogen L.L.C.,,8490 W. Bay Road,BAYTOWN,TX,77522,325311,Nitric acid manufacturing,17,41312.0,1,0,1,0,0,13,0,1,0,0,0,0,0,113699,1.0,1,2016,11/21/2017 9:19:00,
63414,Veolia James River,Veolia James River Plant,,1201 Bellwood Rd,North Chesterfield,VA,23237,325180,Sulfuric acid manufacturing,29,46835.0,2,0,0,0,0,0,0,0,0,0,0,0,0,114285,1.0,2,2016,11/21/2017 10:18:00,
63459,Veolia James River,Chemours James River Plant,,1201 Bellwood Rd,North Chesterfield,VA,23237,325180,Sulfuric acid manufacturing,29,33880.0,2,0,0,0,0,0,0,0,0,0,0,0,0,114367,1.0,2,2016,11/21/2017 10:23:00,
63512,LANXESS Corporation and ARLANXEO,LANXESS Corporation and ARLANXEO Headquarters,,111 RIDC Park West Drive,Pittsburgh,PA,15275,325199,Organo-inorganic compound manufacturing,326,677468.0,2,0,0,0,0,0,0,0,0,0,0,0,0,53468,1.0,3,2016,11/21/2017 10:30:00,
63728,,"Molecular Products, Inc.",,6837 Winchester Circle,Boulder,CO,80301,325180,Carbon inorganic compounds manufacturing,42,88200.0,1,0,2,0,0,109,0,2,0,0,0,0,0,102161,1.0,2,2016,11/21/2017 11:02:00,
64003,"Gelest, Inc.","Gelest, Inc.",,11 East Steel Road,Morrisville,PA,19067,325199,Organo-inorganic compound manufacturing,125,248168.0,1,0,0,1,6,0,44,7,0,0,0,0,0,84275,1.0,2,2016,11/21/2017 12:01:00,
64166,Cabot Corporation,Cabot Canal Plant,,272 Cabot Canal Plant Lane,Centerville,LA,70522,325180,Carbon black manufacturing,126,253941.0,1,0,1,0,0,43,137,1,0,0,0,0,0,115062,1.0,2,2016,11/21/2017 12:30:00,
64444,Great Lakes/Lanxess,Central Plant,,2226 Haynesville Hwy,El Dorado,AR,71730,325180,Bromine manufacturing,308,700453.0,1,0,0,2,0,0,11,2,0,0,0,0,0,115136,1.0,3,2016,11/21/2017 12:36:00,
64473,Great Lakes/Lanxess,South Plant,,PO Box 7020,El Dorado,AR,71730,325180,Bromine manufacturing,146,325739.0,1,0,0,0,1,0,0,1,0,0,0,0,0,115448,1.0,2,2016,11/21/2017 12:41:00,
64510,Great Lakes/Lanxess,West Plant,,PO Box 7020,El Dorado,AR,71730,325180,Bromine manufacturing,17,38217.0,2,0,0,0,0,0,0,0,0,0,0,0,0,115501,1.0,1,2016,11/21/2017 12:45:00,
64606,Cabot Corp,Cabot Corp. Midland Plant,,3603 S. Saginaw Rd,Midland,MI,48640,325180," Silica, amorphous, manufacturing",25,51979.0,2,0,0,0,0,0,0,0,0,0,0,0,0,115590,1.0,2,2016,11/21/2017 13:00:00,
64927,Pressure Chemical Co.,Smallman Street,,3419 Smallman Street,Pittsburgh,PA,15201,325199,Organo-inorganic compound manufacturing,43,85457.0,2,0,0,0,0,0,0,0,0,0,0,0,0,115917,1.0,2,2016,11/21/2017 13:47:00,
65516,W.R. Grace & Co.,WR Grace-71st Street,,4099 W. 71st Street,Chicago,IL,60629,325180," Aluminum compounds, not specified elsewhere by process, manufacturing",93,225750.0,1,0,1,0,0,180,0,1,0,0,0,0,0,116535,1.0,2,2016,11/21/2017 14:59:00,
65666,FutureFuel Chemical Company,FFCC Batesville,,2800 Gap Rd,Batesville,AR,72501,325199,Organo-inorganic compound manufacturing,489,891500.0,1,0,1,3,1,21,53,5,0,0,0,0,0,116713,1.0,3,2016,11/21/2017 15:25:00,
65667,Pryor Chemical Company,Pryor Chemical Company,,4463 Hunt Street,Pryor,OK,74361,325311," Ammonia, anhydrous and aqueous, manufacturing",148,315824.0,1,0,0,3,3,0,194,6,0,0,0,0,0,116533,1.0,2,2016,11/21/2017 15:25:00,
65680,AkzoNobel,"Akzonobel,  Pulp and Performance Chemicals",,2701 Road N NE,Moses Lake,WA,98837,325180,Sodium chlorate manufacturing,41,82000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,116739,1.0,2,2016,11/21/2017 15:27:00,
65934,Evonik Industries,Evonik Corporation Greensboro,,2401 Doyle Street,Greensboro,NC,27406,325199," Sodium organic compounds, not specified elsewhere by process, manufacturing",176,384351.0,1,0,0,0,1,0,0,1,0,0,0,0,0,116712,1.0,2,2016,11/21/2017 15:32:00,
66190,The Andersons Inc,Andersons Upper Sandusky Plant Nutrient,,9841 County Highway 49,Upper Sandusky,OH,43351,325311," Fertilizers, mixed, made in plants producing nitrogenous fertilizer materials",39,81944.0,1,0,0,0,1,0,0,1,0,0,0,0,0,117279,1.0,2,2016,11/21/2017 15:39:00,
66235,The Andersons Inc,Andersons Montgomery Plant Nutrient,,1500 Furnace Street,Montgomery,AL,36104,325314,Mixing purchased fertilizer materials,48,99002.0,1,0,0,0,1,0,0,1,0,0,0,0,0,117366,1.0,2,2016,11/21/2017 15:50:00,
66247,The Andersons Inc,Andersons Maumee Plant Nutrient,,507 Illinois Ave,Maumee,OH,43537,325312,Phosphatic fertilizer materials manufacturing,34,69743.0,2,0,0,0,0,0,0,0,0,0,0,0,0,117388,1.0,2,2016,11/21/2017 15:53:00,
67156,PeroxyChem LLC,PeroxyChem - Tonawanda,,35 Sawyer Avenue,Tonawanda,NY,14150,325180,Sodium aluminate manufacturing,96,208029.0,1,0,0,0,2,0,0,0,0,1,0,0,1,118267,1.0,2,2016,11/22/2017 6:41:00,
67157,PeroxyChem LLC,PeroxyChem - Bayport,,12000 Bay Area Boulevard,Pasadena,TX,77507,325180,Sodium antimoniate manufacturing,101,249658.0,1,0,2,1,0,360,66,3,0,0,0,0,0,118261,1.0,2,2016,11/22/2017 6:41:00,
67199,Vantage Specialty Chemicals,Vantage Specialty Ingredients,,707 Harco Drive,Englewood,OH,45315,325199," Peroxides, organic, manufacturing",27,43531.0,1,0,1,0,0,3,0,0,0,0,1,0,0,118292,1.0,2,2016,11/22/2017 7:09:00,
67297,Symrise Inc.,Symrise - Jacksonville,,601 Crestwood Street,Jacksonville,FL,32208,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing",180,328089.0,1,0,0,4,0,0,13,4,0,0,0,0,0,118435,1.0,2,2016,11/22/2017 7:43:00,
67317,Symrise Inc.,Symrise - Colonels Island,,209 SCM Road,Brunswick,GA,31523,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing",40,112647.0,2,0,0,0,0,0,0,0,0,0,0,0,0,118460,1.0,2,2016,11/22/2017 7:47:00,
67328,Symrise Inc.,Symrise - Bushy Park,,1636 Bushy Park Road,Goose Creek,SC,29445,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing",60,125324.0,2,0,0,0,0,0,0,0,0,0,0,0,0,118477,1.0,2,2016,11/22/2017 7:50:00,
67553,The Andersons Inc,Andersons Maumee Large Pack Plant Nutrient,,507 Illinois Ave,Maumee,OH,43537,325314,Mixing purchased fertilizer materials,42,87529.0,1,0,1,1,0,4,48,2,0,0,0,0,0,118768,1.0,2,2016,11/22/2017 8:43:00,
68102,Evonik Corporation,"Evonik Corp- Theodore, AL",,4201 Evonik Rd.,Theodore,AL,36582,325199,Organo-inorganic compound manufacturing,826,1704692.0,2,0,0,0,0,0,0,0,0,0,0,0,0,119293,1.0,3,2016,11/22/2017 9:38:00,
68108,TurfCare Supply Corp,TCSC Martins Ferry Plant,,100 Picoma Road,Martins Ferry,OH,43935,325314,Mixing purchased fertilizer materials,70,140364.0,1,0,2,0,0,190,0,2,0,0,0,0,0,119162,1.0,2,2016,11/22/2017 9:39:00,
68134,TurfCare Supply Corp,TCSC Hatfield Plant,,59 Dwight Street,Hatfield,MA,1038,325314,Mixing purchased fertilizer materials,42,84774.0,1,0,3,0,0,50,0,3,0,0,0,0,0,119343,1.0,2,2016,11/22/2017 9:43:00,
68150,TurfCare Supply Corp,TCSC Sebring Plant,,422 Webster Turn Drive,Sebring,FL,33870,325314,Mixing purchased fertilizer materials,59,120984.0,1,0,1,0,0,5,0,1,0,0,0,0,0,119368,1.0,2,2016,11/22/2017 9:45:00,
68261,Orion Engineered Carbons,Belpre Plant,,11135 State Route 7,Belpre,OH,45714,325180,Carbon black manufacturing,64,127826.0,2,0,0,0,0,0,0,0,0,0,0,0,0,119482,1.0,2,2016,11/22/2017 10:02:00,
68284,Carbide Industries LLC,Carbide Industries Louisville,,4400 Bells Lane,Louisville,KY,402112143,325180," Calcium carbide, chloride, and hypochlorite manufacturing",120,251312.0,1,0,1,3,2,201,78,6,0,0,0,0,0,119525,1.0,2,2016,11/22/2017 10:07:00,
68625,Carus Corporation,Carus Corporation - LaSalle,,1500 8th Street,LaSalle,IL,61301,325180,Potassium permanganate manufacturing,110,239399.0,1,0,0,1,1,0,24,2,0,0,0,0,0,119740,1.0,2,2016,11/22/2017 10:53:00,
69562,"EnerG2 Technologies, Inc.",EnerG2,,3000 Calapooia Street SW,Albany,OR,97322,325180,Carbon black manufacturing,41,78558.0,1,0,1,1,0,4,5,2,0,0,0,0,0,120936,1.0,2,2016,11/22/2017 13:47:00,
69703,New Earth Inc.,New Earth CNS,,12286 TX-105,Conroe,TX,77306,325314,Compost manufacturing,24,36427.0,1,0,1,0,0,1,2,1,0,0,0,0,0,68355,1.0,2,2016,11/22/2017 14:16:00,
69708,New Earth Inc.,New Earth San Antonio,,7800 I-10 East,San Antonio,TX,78219,325314,Compost manufacturing,26,47688.0,1,0,0,0,1,0,0,1,0,0,0,0,0,68362,1.0,2,2016,11/22/2017 14:19:00,
69790,Agrium Wholesale,New Madrid Coating Operations,,566 County Hwy. 406 P.O. Box O,Marston,MO,63866,325311,Urea manufacturing,20,42472.0,2,0,0,0,0,0,0,0,0,0,0,0,0,116496,1.0,2,2016,11/22/2017 14:51:00,
76179,Celanese LTD,Clear Lake,,9502 Bayport Blvd,Pasadena,TX,77507,325199,Acetic acid manufacturing,273,657039.0,1,0,1,0,0,18,0,1,0,0,0,0,0,127862,1.0,3,2016,11/25/2017 9:12:00,
76244,"E.R. Carpenter, L.P.",Powell Plant,,11002 Choate Road,Pasedena,TX,77507,325199,"  Plasticizers (i.e., basic synthetic chemicals) manufacturing",148,250771.0,1,0,0,0,1,0,0,1,0,0,0,0,0,127973,1.0,2,2016,12/11/2017 12:06:46,Correction of Parent Company Name.
76311,,"Nalco, an Ecolab Company",,3628 Highway 44,Garyville,LA,70051,325199,Organo-inorganic compound manufacturing,146,350809.0,2,0,0,0,0,0,0,0,0,0,0,0,0,128032,1.0,2,2016,11/27/2017 11:02:00,
76541,AG Processing Inc,St Joe Methyl Ester,,900 Lower Lake Road,St. Joseph,MO,64504,325199,Transesterification of vegetable oils to produce fuels or fuel additives,24,51889.0,2,0,0,0,0,0,0,0,0,0,0,0,0,128293,,2,2016,11/27/2017 11:29:00,
76640,Church & Dwight Co. Inc.,Old Fort Plant,,2501 East CR 34,Old Fort,OH,44861,325180,Sodium bicarbonate manufacturing,192,417971.0,1,0,0,2,6,0,28,7,0,0,0,1,0,128299,1.0,2,2016,11/27/2017 11:45:00,
76675,"Wallace Farm, Inc.",Huntersville,,14410 Eastfield Road,Huntersville,NC,28078,325314," Fertilizers, mixed, made in plants not manufacturing fertilizer materials",61,137556.0,1,0,4,1,1,85,80,6,0,0,0,0,0,128465,1.0,2,2016,11/27/2017 11:53:00,
76695,"Wallace Farm, Inc.",Davie,,221 Wallace Farm Lane,Advance,NC,27006,325314," Fertilizers, mixed, made in plants not manufacturing fertilizer materials",9,17789.0,2,0,0,0,0,0,0,0,0,0,0,0,0,128516,1.0,1,2016,11/27/2017 11:55:00,
76763,Taminco US LLC a Subsidary of Eastman Chemical Co,Taminco US LLC a Subsidary of Eastman Chemical Co,,4575 Highway 90 East,Pace,FL,32571,325199,Methylamine manufacturing,104,218609.0,1,0,0,0,1,0,0,1,0,0,0,0,0,128497,1.0,2,2016,11/27/2017 12:09:00,
77350,Thermo Fisher Scientific,Thermo Fisher Scientific (Milwaukee) LLC,,2202 N. Bartlett Avenue,Milwaukee,WI,53202,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing",48,95456.0,1,0,1,1,0,52,27,2,0,0,0,0,0,129316,1.0,2,2016,11/27/2017 13:31:00,
77517,Harvey Fertilizer & Gas Co,Goldsboro Manufacturing,,810 N James St,Goldsboro,NC,27530,325311," Fertilizers, mixed, made in plants producing nitrogenous fertilizer materials",5,7455.0,2,0,0,0,0,0,0,0,0,0,0,0,0,129487,1.0,1,2016,11/27/2017 13:49:00,
77714,,"NOVA MOLECULAR TECHNOLOGIES, INC",,10200 Bay Area Blvd,Pasadena,TX,77507,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing",41,92390.0,1,0,1,0,1,180,35,2,0,0,0,0,0,129669,1.0,2,2016,11/27/2017 14:11:00,
77719,Harvey Fertilizer & Gas Co.,Kinston Fertilizer,,1321 Hwy 258 N,Goldsboro,NC,28504,325311,Nitrogenous fertilizer materials manufacturing,20,46228.0,1,0,0,0,1,0,0,1,0,0,0,0,0,129674,1.0,2,2016,11/27/2017 14:11:00,
77855,Harvey Fertilizer & Gas Co.,New Bern Manufacturing,,504 Cherry Point Rd.,New Bern,NC,28560,325311," Fertilizers, mixed, made in plants producing nitrogenous fertilizer materials",8,5860.0,2,0,0,0,0,0,0,0,0,0,0,0,0,129877,1.0,1,2016,11/27/2017 14:26:00,
77915,Betco Corporation,"BioSystems International, Inc.",,2821 Inman Parkway,Beloit,WI,53511,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing",30,64749.0,1,0,0,1,1,0,14,2,0,0,0,0,0,73170,1.0,2,2016,11/27/2017 14:32:00,
78072,OCI Alabama LLC,OCI Alabama LLC,,1455 Red Hat Road,Decatur,AL,35601,325180," Sodium inorganic compounds, not specified elsewhere by process, manufacturing",40,126743.0,1,0,1,0,0,9,0,1,0,0,0,0,0,130081,1.0,2,2016,11/27/2017 14:56:00,
79042,AGP,Sergeant Bluff Methyl Ester,,2757 Port Neal Circle,Sergeant Bluff,IA,51054,325199,Transesterification of vegetable oils to produce fuels or fuel additives,22,45698.0,1,0,0,0,1,0,0,1,0,0,0,0,0,131153,1.0,2,2016,11/27/2017 15:35:00,
79257,BASF Corporation,BASF - Geismar,,8404 River Road,Geismar,LA,70734,325199,Organo-inorganic compound manufacturing,1130,2659420.0,1,0,1,4,0,57,69,5,0,0,0,0,0,131424,1.0,3,2016,11/27/2017 16:26:00,
79294,The Mosaic Company,New Wales,,3095 County Road 640 W,Mulberry,FL,33860,325312,Diammonium phosphates manufacturing,672,1520759.0,1,0,2,4,2,3,355,7,0,0,0,0,1,131414,1.0,3,2016,11/27/2017 16:36:00,
79501,Dallas Group of America,Dallas Group of America (Jeffersonville),,1402 Fabricon Blvd.,Jeffersonville,IN,47130,325180," Sodium inorganic compounds, not specified elsewhere by process, manufacturing",125,269976.0,1,0,4,2,4,6,18,10,0,0,0,0,0,131747,1.0,2,2016,11/28/2017 5:34:00,Changed establishment name
79558,Evonik Corporation,Blair Site,,650 Industrial Park Drive,Blair,NE,68008,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing",100,213417.0,1,0,0,2,0,0,72,2,0,0,0,0,0,131831,1.0,2,2016,11/28/2017 7:11:00,
79722,Cabot Corporation,Cabot Pampa Facilities,,10561 US Highway 60,Pampa,TX,79065,325180,Carbon black manufacturing,120,278905.0,1,0,0,0,1,0,0,1,0,0,0,0,0,132017,1.0,2,2016,11/28/2017 7:53:00,
79808,Cherokee Nitrogen LLC,Cherokee Nitrogen,,1080 Industrial Drive,Cherokee,AL,35616,325311," Ammonia, anhydrous and aqueous, manufacturing",113,249594.0,1,0,1,2,2,180,65,4,0,0,0,0,1,129484,1.0,2,2016,11/28/2017 8:13:00,
80485,"THE DALLAS GROUP OF AMERICA, INC.","THE DALLAS GROUP OF AMERICA, INC.",,301 DOCK ROAD,TEXAS CITY,TX,77590,325180,Ammonium chloride manufacturing,31,68722.0,2,0,0,0,0,0,0,0,0,0,0,0,0,132735,1.0,2,2016,11/28/2017 9:50:00,
80965,Hydrite Chemical Co.,Hydrite Milwaukee (MKE) -  7300 Bradley,,7300 Bradley,Milwaukee,WI,53224,325180,Alkalies manufacturing,93,181202.0,1,0,0,2,2,0,33,4,0,0,0,0,0,133330,,2,2016,11/28/2017 10:27:00,
