id,company_name,establishment_name,ein,street_address,city,state,zip_code,naics_code,industry_description,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_poisonings,total_respiratory_conditions,total_skin_disorders,total_hearing_loss,total_other_illnesses,establishment_id,establishment_type,size,year_filing_for,created_timestamp,change_reason
1800036,Innovative Chemical Technologies,ICT Chemicals- Walnut Grove Location,582380661.0,103 Walnut Grove Rd SE,Cartersville,GA,30120,325199,Organo-inorganic compound manufacturing,50,94003.0,1,0,1,0,1,1,19,0,0,0,1,0,1,932646,1.0,2,2022,1/24/2023,
1800368,Evonik Corporation,"Evonik Corporation - Charleston, SC",630673043.0,1686 Bushy Park Rd,Goose Creek,SC,29445,325180,"Sodium silicate (i.e., water glass) manufacturing",26,50945.0,2,0,0,0,0,0,0,0,0,0,0,0,0,922968,1.0,2,2022,1/24/2023,
1800723,Shell Catalysts & Technologies,Shell Catalysts & Technologies,222869708.0,1800 E US Highway 12,Michigan City,IN,46360,325180,"Aluminum compounds, not specified elsewhere by process, manufacturing",38,82576.0,2,0,0,0,0,0,0,0,0,0,0,0,0,741660,1.0,2,2022,1/24/2023,
1801072,Cayman Chemical Company,Cayman Chemical Company,840845784.0,1180 East Ellsworth Road,Ann Arbor,MI,48108,325199,Organo-inorganic compound manufacturing,328,576830.0,1,0,0,1,3,0,1,4,0,0,0,0,0,521240,1.0,3,2022,1/24/2023,
1801165,Horizon Ag Products LP,Horizon Ag Products LP NY,202393205.0,32 Copeland Avenue,Geneva,NY,14456,325311,Manufacturing of Fertilizer Enhancers,1,2080.0,2,0,0,0,0,0,0,0,0,0,0,0,0,933319,1.0,2,2022,1/24/2023,
1801166,Horizon Ag Products LP,Horizon Ag Products LP MS,202393205.0,124 Brierfield Dr,Madison,MS,39110,325311,Manufacturing of Fertilizer Enhancers,1,2080.0,2,0,0,0,0,0,0,0,0,0,0,0,0,933320,1.0,2,2022,1/24/2023,
1801167,Horizon Ag Products LP,Horizon Ag Products LP Corporate,202393205.0,1819 Dever West Dr Suite 350,Lakewood,CO,80401,325311,Manufacturing of Fertilizer Enhancers,24,48056.0,2,0,0,0,0,0,0,0,0,0,0,0,0,933321,1.0,2,2022,1/24/2023,
1801171,Horizon Ag Products LP,Horizon Ag Products LP KS,202393205.0,17880 Spencer Street,Wamego,KS,66547,325311,Manufacturing of Fertilizer Enhancers,1,2080.0,2,0,0,0,0,0,0,0,0,0,0,0,0,933325,1.0,2,2022,1/24/2023,
1801174,Horizon Ag Products LP,Horizon Ag Products LP MT,202393205.0,1015 Lowline Spur Rd,Bozeman,MT,59714,325311,Manufacturing of Fertilizer Enhancers,1,2080.0,2,0,0,0,0,0,0,0,0,0,0,0,0,933328,1.0,2,2022,1/24/2023,
1801176,Horizon Ag Products LP,Horizon Ag Products LP CO,202393205.0,2697 Kimberly Dr,Grand Junction,CO,81506,325311,Manufacturing of Fertilizer Enhancers,1,2080.0,2,0,0,0,0,0,0,0,0,0,0,0,0,933330,1.0,2,2022,1/24/2023,
1801177,Horizon Ag Products LP,Horizon Ag Products LP FL,202393205.0,18072 113th RD,McAlpin,FL,32062,325311,Manufacturing of Fertilizer Enhancers,1,1681.0,2,0,0,0,0,0,0,0,0,0,0,0,0,933331,1.0,2,2022,1/24/2023,
1801178,Horizon Ag Products LP,Horizon Ag Products LP OH,202393205.0,1087 Rankin Drive,Zanesville,OH,43701,325311,Manufacturing of Fertilizer Enhancers,1,1600.0,2,0,0,0,0,0,0,0,0,0,0,0,0,933332,1.0,2,2022,1/24/2023,
1801179,Horizon Ag Products LP,Horizon Ag Products LP TX,202393205.0,2251 Brookside Drive,Royse City,TX,75189,325311,Manufacturing of Fertilizer Enhancers,1,440.0,2,0,0,0,0,0,0,0,0,0,0,0,0,933333,1.0,2,2022,1/24/2023,
1801180,Horizon Ag Products LP,Horizon Ag Products LP OK Plant,202393205.0,21400 SW 59th Street,Union City,OK,73090,325311,Manufacturing of Fertilizer Enhancers,9,18192.0,1,0,0,0,1,0,0,1,0,0,0,0,0,933334,1.0,2,2022,1/24/2023,
1801304,ChampionX,ChampionX,361520480.0,115 Proctor Avenue,Odessa,TX,79762,325199,"Natural nonfood coloring, manufacturing",68,146630.0,2,0,0,0,0,0,0,0,0,0,0,0,0,933316,1.0,2,2022,1/24/2023,
1801705,Solenis,Solenis,,1200 Old River Road,Charleston,TN,37310,325180,Sodium hypochlorite manufacturing,228,565577.0,1,0,1,3,1,21,300,5,0,0,0,0,0,933608,1.0,2,2022,1/25/2023,
1802115,Valtris Specialty Chemcials,Valtris Specialty Chemcials-- Walton Hills,472334051.0,7050 Krick Road,Walton Hills,OH,44146,325199,"Esters, not specified elsewhere by process, manufacturing",57,125839.0,1,0,3,1,0,14,20,2,0,2,0,0,0,433583,1.0,2,2022,1/25/2023,
1802116,Valtris Specialty Chemcials,Valtris Specialty Chemcials-- Delaware River,472334051.0,"170 ROUTE 130 S BRIDGEPORT, NJ 08014",Bridgeport,NJ,8014,325199,Phosphoric acid esters manufacturing,78,172137.0,2,0,0,0,0,0,0,0,0,0,0,0,0,433610,1.0,2,2022,1/25/2023,
1802117,Valtris Specialty Chemcials,Valtris Specialty Chemcials-- Fort Worth,472334051.0,510 East Central Avenue,Forth Worth,TX,76164,325199,Stearic acid esters manufacturing,70,112495.0,2,0,0,0,0,0,0,0,0,0,0,0,0,433600,1.0,2,2022,1/25/2023,
1802118,Valtris Specialty Chemcials,Valtris Specialty Chemcials-- Wayside Avenue,472334051.0,1636 Waysie Avenue,Cleveland,OH,44112,325199,Stearic acid esters manufacturing,48,87258.0,2,0,0,0,0,0,0,0,0,0,0,0,0,433593,1.0,2,2022,1/25/2023,
1802177,PQ Corporation,PQ LLC,230972750.0,111 Ingalls Avenue,Joliet,IL,60435,325180,"Sodium silicate (i.e., water glass) manufacturing",58,123703.0,2,0,0,0,0,0,0,0,0,0,0,0,0,803013,1.0,2,2022,1/25/2023,
1802207,"Aldrich Chemical Co., LLC","Aldrich Chemical Co., LLC",,3858 Benner Road,Miamisburg,OH,45342,325199,Organo-inorganic compound manufacturing,96,198086.0,1,0,0,1,0,0,24,1,0,0,0,0,0,933823,1.0,2,2022,1/25/2023,
1802869,Honeywell,Honeywell/UOP AL37,222640650.0,1 Linde Drive,Chickasaw,AL,36611,325180,Sodium aluminate manufacturing,348,554292.0,1,0,0,1,1,0,7,2,0,0,0,0,0,650409,1.0,2,2022,1/25/2023,
1803013,Advanced Micronutrient Products,Advanced Micronutrient Products,472616017.0,2405 West Vassar Road,Reese,MI,48757,325314,Nitrogenous fertilizers made by mixing purchased materials,33,63937.0,2,0,0,0,0,0,0,0,0,0,0,0,0,134877,1.0,2,2022,1/25/2023,
1803289,,PQ Corporation,230972750.0,340 E Grove St,Utica,IL,61373,325180,"Sodium inorganic compounds, not specified elsewhere by process, manufacturing",34,65043.0,1,0,1,0,0,71,0,1,0,0,0,0,0,934101,1.0,2,2022,1/25/2023,
1803387,"FUJIFILM Ultra Pure Solutions, Inc.","FUJIFILM Ultra Pure Solutions, Inc. - Castroville",770481659.0,11160 Commercial Pkwy,Castroville,CA,95012,325199,"Carbon organic compounds, not specified elsewhere by process, manufacturing",20,36332.0,1,0,0,1,0,0,7,1,0,0,0,0,0,912659,1.0,2,2022,1/25/2023,
1803418,"Rubicon, L.L.C","Rubicon, L.L.C",720927730.0,9156 Hwy. 75,Geismar,LA,70734,325199,Phosgene manufacturing,430,1106760.0,1,0,0,1,0,0,1,1,0,0,0,0,0,69314,1.0,3,2022,1/25/2023,clicked Submit button by mistake before correct information could be entered.
1803474,,SI Group,,4604 W Baker Road,Baytown,TX,77520,325199,"Citrates, not specified elsewhere by process, manufacturing",26,62012.0,2,0,0,0,0,0,0,0,0,0,0,0,0,419169,1.0,2,2022,1/25/2023,
1803638,U. S. Amines LLC,U.S. Amines (Bucks) LLC,481287719.0,14086 U.S Highway 43 North,Axis,AL,36505,325199,Methylamine manufacturing,47,96005.0,2,0,0,0,0,0,0,0,0,0,0,0,0,98730,1.0,2,2022,1/25/2023,
1804460,Cedar Concepts Corporation,Cedar Concepts Corporation,363721654.0,4342 South Wolcott Avenue,Chicago,IL,60609,325199,Organo-inorganic compound manufacturing,31,49938.0,2,0,0,0,0,0,0,0,0,0,0,0,0,900259,1.0,2,2022,1/25/2023,
1805162,Continental Carbon Company,Sunray Plant,,11702 Carbon Black Road,Sunray,TX,79086,325180,Carbon black manufacturing,87,175540.0,1,0,1,0,1,43,0,2,0,0,0,0,0,933799,1.0,2,2022,1/25/2023,
1805555,American Soda LLC (Solvay Chemicals),American Soda (Solvay Chemicals) Parachute Sodium Bicarbonate Facility,871444720.0,2717 County Road 215,Parachute,CO,81635,325180,Sodium bicarbonate manufacturing,38,71588.0,1,0,1,1,0,39,225,2,0,0,0,0,0,135708,1.0,2,2022,1/25/2023,
1805594,Apache Nitrogen Products Inc.,Apache Nitrogen Products Inc.,,1436 South Apache Powder Road,St. David,AZ,85630,325311,Ammonium nitrate manufacturing,68,151029.0,1,0,3,0,0,478,0,3,0,0,0,0,0,933731,1.0,2,2022,1/25/2023,
1805626,DSM FOOD SPECIALTIES USA INC,DSM FOOD SPECIALTIES USA INC,233019990.0,3502 Olive Rd.,South Bend,IN,46628,325199,"Enzyme proteins (i.e., basic synthetic chemicals) (except pharmaceutical use) manufacturing",27,32725.0,2,0,0,0,0,0,0,0,0,0,0,0,0,933100,1.0,2,2022,1/25/2023,
1805663,Keith Day Company Inc,Keith Day Company Inc,710993551.0,1091 Madison Lane,Salinas,CA,93907,325314,Compost manufacturing,110,217209.0,1,0,5,3,0,97,303,8,0,0,0,0,0,569709,1.0,2,2022,1/25/2023,
1805752,Lanxess,Lanxess,,2151 King St. Ext.,Charleston,SC,29405,325199,Phosphoric acid esters manufacturing,85,180520.0,1,0,0,0,2,0,0,2,0,0,0,0,0,735350,1.0,2,2022,1/25/2023,
1805983,OCI Beaumont LLC,OCI Beaumont LLC,274600008.0,5470 North Twin City Highway,Nederland,TX,77627,325199,Organo-inorganic compound manufacturing,153,449617.0,1,0,1,0,0,18,0,1,0,0,0,0,0,259147,1.0,2,2022,1/25/2023,
1806398,Huntsman Advance materials,Huntsman Advanced Materials LLC,522215309.0,"2503 Edwin Avenue, Akron, OH, USA",Akron,OH,44314,325199,"Natural nonfood coloring, manufacturing",95,201486.0,1,0,0,2,0,0,91,2,0,0,0,0,0,935563,1.0,2,2022,1/26/2023,
1806599,Ecovyst Catalyst Technologies LLC,Ecovyst Catalyst Technologies LLC,862551862.0,1700 Kansas Avenue,Kansas City,KS,66105,325180,Industrial chemicals merchant wholesalers,148,308385.0,1,0,0,0,1,0,0,1,0,0,0,0,0,935168,1.0,2,2022,1/26/2023,
1806656,Enzyme Development Corporation,Enzyme Development Corporation,133573425.0,314 South Sherman Ave.,Scranton,PA,18504,325199,"Enzyme proteins (i.e., basic synthetic chemicals) (except pharmaceutical use) manufacturing",28,47535.0,1,0,2,0,0,17,46,2,0,0,0,0,0,282999,1.0,2,2022,1/26/2023,
1807541,,ISP Lima LLC,,1220 S Metcalf Street,Lima,OH,45804,325199,"Natural nonfood coloring, manufacturing",35,87512.0,2,0,0,0,0,0,0,0,0,0,0,0,0,853370,1.0,2,2022,1/26/2023,
1807840,Union Carbide Corporation,Union Carbide Corp,131421730.0,437 McCorkle Ave. SW,Charleston,WV,25303,325199,"Carbon organic compounds, not specified elsewhere by process, manufacturing",172,357314.0,2,0,0,0,0,0,0,0,0,0,0,0,0,936124,1.0,2,2022,1/26/2023,
1807875,Natrium Proudcts Inc.,Natrium products Inc,161318035.0,58 Pendleton St.,Cortland,NY,13045,325180,Sodium bicarbonate manufacturing,28,56440.0,2,0,0,0,0,0,0,0,0,0,0,0,0,567086,1.0,2,2022,1/26/2023,
1807885,Bayer,"Bayer Soda Springs, Idaho",,1853 Highway 34 N,Soda Springs,ID,832761248,325180,Silicofluorides manufacturing,379,772903.0,1,0,5,6,3,243,282,13,0,0,0,0,1,914142,1.0,3,2022,1/26/2023,
1807886,ISP Freetown Fine Chemicals Inc.,ISP Freetown Fine Chemicals Inc.,522069636.0,238 South Main Street,Assonet,MA,2702,325199,"Perfume materials (i.e., basic synthetic chemicals, such as terpineol) manufacturing",76,196707.0,1,0,0,0,2,0,0,2,0,0,0,0,0,476709,1.0,2,2022,1/26/2023,
1808047,Union Carbide Corp,Union Carbide Corp Institute,131421730.0,Rt. 25,Institute,WV,25112,325199,"Carbon organic compounds, not specified elsewhere by process, manufacturing",61,127501.0,2,0,0,0,0,0,0,0,0,0,0,0,0,936406,1.0,2,2022,1/26/2023,
1809213,Arch chemicals Inc.,Arxada,,100 McKee Rd,Rochester,NY,146112013,325199,Organo-inorganic compound manufacturing,133,276000.0,1,0,3,4,2,118,384,6,0,0,0,0,3,936603,1.0,2,2022,1/26/2023,
1809327,"Calumet Refining, LLC","Calumet Missouri, LLC",383858705.0,11089 Highway D,Louisiana,MO,63353,325199,"Esters, not specified elsewhere by process, manufacturing",29,54995.0,2,0,0,0,0,0,0,0,0,0,0,0,0,561534,1.0,2,2022,1/26/2023,
1809716,AE Industrial Partners,American Pacific Corporation,596490478.0,10622 West 6400 North,Cedar City,UT,84721,325180,"Solid fuel propellants, inorganic, not specified elsewhere by process, manufacturing",133,261306.0,1,0,0,2,1,0,141,3,0,0,0,0,0,795836,1.0,2,2022,1/26/2023,
1810353,TSTO Corporation,TSTO Corporation,454054127.0,2400 East River Road,Dayton,OH,45439,325199,Organo-inorganic compound manufacturing,74,153920.0,1,0,0,0,1,0,0,1,0,0,0,0,0,937100,1.0,2,2022,1/26/2023,
1810661,"Bio Huma Netics, Inc.","Bio Huma Netics, Inc. (Houston)",860497127.0,1331 W Houston Avenue,Gilbert,AZ,85233,325314,Mixing purchased fertilizer materials,42,87360.0,2,0,0,0,0,0,0,0,0,0,0,0,0,556813,1.0,2,2022,1/26/2023,
1811176,"Coffeyville Resources Nitrogen Fertilizers, LLC",Coffeyville Resources Nitrogen Fertilizers,,701 East Martin,Coffeyville,KS,67337,325311,"Ammonia, anhydrous and aqueous, manufacturing",150,295363.0,1,0,0,0,1,0,0,1,0,0,0,0,0,354753,1.0,2,2022,1/26/2023,
1811195,Life Sciences,Columbus (Hilliard-Atlas St.),,1979 Atlas Street,Columbus,OH,432289645,325199,Manufacturer of specialty chemicals.,37,72183.0,2,0,0,0,0,0,0,0,0,0,0,0,0,937435,1.0,2,2022,1/26/2023,
1811332,Borchers Americas Inc.,Borchers Americas Inc. Franklin Plant,,240 Two Mile Run Road,Franklin,PA,16327,325199,Organo-inorganic compound manufacturing,45,93816.0,2,0,0,0,0,0,0,0,0,0,0,0,0,937432,1.0,2,2022,1/26/2023,
1811722,Nouryon,Nouryon,,730 Independence Parkway S.,La Porte,TX,77571,325199,"Natural nonfood coloring, manufacturing",118,236177.0,2,0,0,0,0,0,0,0,0,0,0,0,0,651082,1.0,2,2022,1/26/2023,
1811881,HCS Group,"HC Manvel, Inc",760067053.0,22102 Highway 6,Manvel,TX,77578,325199,Acetic acid manufacturing,30,55284.0,1,0,1,0,1,52,0,2,0,0,0,0,0,937119,1.0,2,2022,1/26/2023,
1812305,Seaboard Energy of Oklahoma,"Seaboard Energy of Oklahoma, LLC",352270736.0,3291 Desert Road,Guymon,OK,73942,325180,"Sodium inorganic compounds, not specified elsewhere by process, manufacturing",58,144583.0,1,0,4,0,1,60,185,4,0,1,0,0,0,577482,1.0,2,2022,1/26/2023,
1812657,INEOS Calabrian,INEOS Calabrian,132698438.0,5500 Highway 366,Port Neches,TX,77651,325180,"Sulfur and sulfur compounds, not specified elsewhere by process, manufacturing",71,153718.0,1,0,0,0,1,0,0,1,0,0,0,0,0,937499,1.0,2,2022,1/26/2023,
1812667,"J&D Fertilizer, Ltd.","J&D Fertilizer, Ltd.",930863751.0,9205 S. Kraxberger Rd. - PO Box 307,Canby,OR,97013,325311,"Fertilizers, of animal waste origin, manufacturing",21,44750.0,2,0,0,0,0,0,0,0,0,0,0,0,0,802525,1.0,2,2022,1/26/2023,
1812677,"Far Chemical, Inc.",Far Chemical - Palm Bay site,593273539.0,2210 Wilhelmina Ct NE,Palm Bay,FL,32905,325199,Organo-inorganic compound manufacturing,35,69730.0,1,0,1,0,0,3,0,1,0,0,0,0,0,928077,1.0,2,2022,1/26/2023,
1812913,World Energy,World Energy Rome LLC,200100988.0,555 W. Hermitage Rd,Rome,GA,30161,325199,Transesterification of vegetable oils to produce fuels or fuel additives,20,31598.0,1,0,1,0,0,128,0,1,0,0,0,0,0,460650,1.0,2,2022,1/26/2023,
1813188,PQ LLC,St. Louis,230972750.0,4238 Geraldine Avenue,St. Louis,MO,63115,325180,"Sodium inorganic compounds, not specified elsewhere by process, manufacturing",33,76772.0,2,0,0,0,0,0,0,0,0,0,0,0,0,810027,1.0,2,2022,1/26/2023,
1813468,"Methanex USA, LLC",Methanex,,"PO Box 118, 4171 Hwy 73",Geismar,LA,70734,325199,"Methyl alcohol (i.e., methanol), synthetic, manufacturing",200,448552.0,1,0,0,0,1,0,0,1,0,0,0,0,0,808711,1.0,2,2022,1/27/2023,
1813661,The Lubrizol Corporation,The Lubrizol Corporation - Wickliffe,340367600.0,29400 Lakeland Boulevard,Wickliffe,OH,440922298,325199,"Carbon organic compounds, not specified elsewhere by process, manufacturing",1245,2389440.0,1,0,2,1,1,157,48,3,0,0,0,0,1,640503,1.0,3,2022,1/27/2023,
1814021,Koppers Hubbell,Koppers Hubbell,251588399.0,52430 Duncan Ave,Hubbell,MI,49934,325180,"Copper compounds, not specified elsewhere by process, manufacturing",57,118547.0,2,0,0,0,0,0,0,0,0,0,0,0,0,190706,1.0,2,2022,1/27/2023,
1814022,Koppers Stickney,Koppers Stickney,251588399.0,3900 S. Laramie Ave.,Stickney,IL,60804,325199,"Carbon organic compounds, not specified elsewhere by process, manufacturing",122,277488.0,1,0,1,0,2,12,0,3,0,0,0,0,0,191177,1.0,2,2022,1/27/2023,
1814023,Koppers Rock Hill,Koppers Rock Hill,251588399.0,103 Robertson Road,Rock Hill,SC,29730,325180,"Copper compounds, not specified elsewhere by process, manufacturing",34,67639.0,2,0,0,0,0,0,0,0,0,0,0,0,0,191151,1.0,2,2022,1/27/2023,
1814236,Milliken & Company Allen Plant,Milliken & Company Allen Plant,510105342.0,164 New Milliken Road,Blacksburg,SC,29702,325199,"Natural nonfood coloring, manufacturing",216,486663.0,1,0,1,0,0,180,0,1,0,0,0,0,0,938629,1.0,2,2022,1/27/2023,
1814609,Arkema Inc.,Arkema Inc. Houston Plant,230960890.0,2231 Haden Road,Houston,TX,77015,325199,Organo-inorganic compound manufacturing,61,159520.0,2,0,0,0,0,0,0,0,0,0,0,0,0,64422,1.0,2,2022,1/27/2023,
1814884,GE Hitachi,GE Hitachi Nuclear Americas,600635461.0,3901 Castle Hayne Rd,Wilmington,NC,28401,325180,"Nuclear fuels, inorganic, manufacturing",1738,3467806.0,1,0,2,3,1,31,101,5,0,1,0,0,0,858307,1.0,3,2022,1/27/2023,
1815094,Solvay,Solvay USA,524500501.0,4775 Paddock Road,Cincinnati,OH,45229,325180,Sodium aluminate manufacturing,38,56715.0,2,0,0,0,0,0,0,0,0,0,0,0,0,592721,1.0,2,2022,1/27/2023,
1815908,CF Industries,CF Industries Yazoo City,,4608 Hwy 49 East,Yazoo City,MS,39149,325311,Ammonium nitrate manufacturing,270,619127.0,2,0,0,0,0,0,0,0,0,0,0,0,0,939186,1.0,3,2022,1/27/2023,
1817059,Cytec Solvay Group,Cytec Solvay Group Willow Island Plant,223268660.0,#1 Heilman Ave,Willow Island,WV,26134,325199,"Carbon organic compounds, not specified elsewhere by process, manufacturing",199,423030.0,1,0,0,0,1,0,0,1,0,0,0,0,0,139412,1.0,2,2022,1/27/2023,
1817655,"The Lebermuth Company, Inc.",TD,351468778.0,4004 Technology Drive,South Bend,IN,46628,325199,"Essential oils, synthetic, manufacturing",106,172263.0,1,0,0,2,2,0,13,4,0,0,0,0,0,293438,1.0,2,2022,1/27/2023,
1818243,"Modern Silicone Technologies, Inc.","Modern Silicone Technologies, Inc.",593261955.0,10601 US Highway 19 North,Pinellas Park,FL,33782,325199,Silicone (except resins) manufacturing,122,212149.0,1,0,0,3,3,0,181,3,0,0,1,0,2,738371,1.0,2,2022,1/27/2023,I entered the number of days of work restriction incorrectly.
1818370,Ag Processing Inc.,AGP Algona Methyl Ester,420615016.0,2108 140th Avenue,Algona,IA,50511,325199,"Esters, not specified elsewhere by process, manufacturing",37,84116.0,1,0,1,0,1,6,0,2,0,0,0,0,0,138767,1.0,2,2022,1/27/2023,
1818493,Lubrizol Corporation,Lubrizol Advanced Materials,,76 Porcupine Rd,Pedricktown,NJ,8067,325199,Organo-inorganic compound manufacturing,47,96252.0,1,0,0,1,1,0,16,2,0,0,0,0,0,813495,1.0,2,2022,1/27/2023,
1818509,"Research Organics, LLC",Research Organics LLC,431050617.0,4353 East 49th St.,Cleveland,OH,44125,325199,Organo-inorganic compound manufacturing,94,193140.0,1,0,0,1,0,0,8,1,0,0,0,0,0,940528,1.0,2,2022,1/27/2023,
1820464,"Cherokee Nitrogen, LLC","Cherokee Nitrogen, LLC",731015226.0,1080 Industrial Drive,Cherokee,AL,35616,325311,"Ammonia, anhydrous and aqueous, manufacturing",110,222194.0,1,0,1,2,0,11,273,3,0,0,0,0,0,940944,1.0,2,2022,1/27/2023,
1820798,Baze Chemical LLC,Baze Chemical  - Liberty,752489141,1502 Fort Worth St,Liberty,TX,77575,325199,Organo-inorganic compound manufacturing,32,54583.0,2,0,0,0,0,0,0,0,0,0,0,0,0,941136,1.0,2,2022,1/27/2023,
1820816,Baze Chemical LLC,Baze Chemical - Palestine,,2187 E FM 323,Palestine,TX,75801,325199,Organo-inorganic compound manufacturing,41,65681.0,1,0,0,0,1,0,0,0,0,0,0,0,1,941144,1.0,2,2022,1/27/2023,
1821118,Allied Universal Corporation,AUC-Medley,590776285,8350 NW 93rd Street,Miami,FL,33166,325180,,34,67357.0,1,0,1,1,0,4,25,2,0,0,0,0,0,354798,1.0,2,2022,1/28/2023,
1821120,Allied Universal Corporation,AUC-Ft. Pierce,590776285,9501 Rangeline Road,Ft. Pierce,FL,34987,325180,,40,89607.0,1,0,1,2,0,9,22,2,0,0,1,0,0,354800,1.0,2,2022,1/28/2023,
1821122,Allied Universal Corporation,AUC-Manatee,590776285,2814 Inland Transport Street,Palmetto,FL,34221,325180,,29,66376.0,1,0,1,1,0,6,44,2,0,0,0,0,0,682975,1.0,2,2022,1/28/2023,
1823157,"Vital Earth Resources, Inc.","Vital Earth Resources, Inc.",751934439,706 Broadway Ave,Gladewater,TX,75647,325314,Potting soil manufacturing,57,109184.0,1,0,2,0,0,4,0,2,0,0,0,0,0,941352,1.0,2,2022,1/29/2023,
1823530,Invista,Invista Orange Site,,3055A FM 1006,Orange,TX,77631,325199,Hexamethylenediamine manufacturing,275,585000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,184423,1.0,3,2022,1/30/2023,
1823571,Evonik Corporation,Evonik Corporation,630673043,907 Revolution Street,Havre de Grace,MD,21078,325180,"Silica, amorphous, manufacturing",88,185790.0,1,0,0,0,1,0,0,1,0,0,0,0,0,612471,1.0,2,2022,1/30/2023,
1823726,Dow Silicones Corporation,Dow Silicones Corporation,,4770 HWY 42 East,Carrollton,KY,41008,325199,Silicone (except resins) manufacturing,527,1095438.0,1,0,1,3,0,1,127,3,0,0,0,0,1,908966,1.0,3,2022,1/30/2023,
1823739,Verdesian Life Sciences,"Verdesian Life Sciences, US, LLC",770334368,1001 Winstead Dr.,Cary,NC,27513,212393,"Fertilizer minerals, natural, mining and/or beneficiating",50,114226.0,2,0,0,0,0,0,0,0,0,0,0,0,0,941539,1.0,2,2022,1/30/2023,
1823754,Cabot Corporation,Cabot Corporation Tuscola,42271897,700 East US HWY 36,Tuscola,IL,61953,325180,"Silica, amorphous, manufacturing",98,187005.0,1,0,0,1,0,0,59,1,0,0,0,0,0,68344,1.0,2,2022,1/30/2023,
1823919,Baerlocher USA,"Baerlocher Production USA, LLC",341908518,5890 Highland Ridge Drive,Cincinnati,OH,45232,325199,Stearic acid manufacturing,106,219415.0,1,0,3,1,1,197,85,4,0,1,0,0,0,941432,1.0,2,2022,1/30/2023,
1824349,,"Koch Fertilizer, LLC",,11559 US Highway 50,Dodge City,KS,67801,325311,Nitrogenous fertilizer materials manufacturing,69,143226.0,2,0,0,0,0,0,0,0,0,0,0,0,0,941832,1.0,2,2022,1/30/2023,
1825466,G2O Technologies,USALCO - La Porte,,9401 Strang Road,La Porte,TX,77571,325180,Aluminum chloride manufacturing,32,73291.0,1,0,0,1,0,0,17,1,0,0,0,0,0,873330,1.0,2,2022,1/30/2023,
1825535,PQ LLC,PQ  Chester Plant,230972750,1201 West Front Street,Chester,PA,19013,325180,"Sodium silicate (i.e., water glass) manufacturing",29,50092.0,2,0,0,0,0,0,0,0,0,0,0,0,0,810746,1.0,2,2022,1/30/2023,
1825559,Green Valley Chemical,Green Valley Chemical,,1284 N Cherry Street Rd,Creston,IA,50801,325311,"Ammonia, anhydrous and aqueous, manufacturing",36,78540.0,2,0,0,0,0,0,0,0,0,0,0,0,0,311758,1.0,2,2022,1/30/2023,
1825813,Detrex Corporation,Detrex Corporation,380480840,1100 State Road,Ashtabula,OH,44004,325180,Hydrochloric acid manufacturing,34,57472.0,1,0,2,1,0,3,37,3,0,0,0,0,0,799191,1.0,2,2022,1/30/2023,
1825832,Elco Corporation,Elco Corporation,340201030,1000 Beltline Street,Cleveland,OH,44109,325180,"Sulfur and sulfur compounds, not specified elsewhere by process, manufacturing",50,90822.0,1,0,1,0,0,93,0,1,0,0,0,0,0,799188,1.0,2,2022,1/30/2023,
1825858,Italmatch Chemicals SC LLC,Italmatch Chemicals SC LLC,822631135,7201 W 65th St,Bedford Park,IL,60638,325199,Fatty acid esters and amines manufacturing,25,39090.0,1,0,0,0,1,0,0,1,0,0,0,0,0,799200,1.0,2,2022,1/30/2023,
1825863,American Distillation Inc,AMERICAN DISTILLATION INC,561789113,1690 ROYSTER ROAD NE,LELAND,NC,28451,325199,Phosphoric acid esters manufacturing,25,45632.0,2,0,0,0,0,0,0,0,0,0,0,0,0,261377,1.0,2,2022,1/30/2023,
1826478,Elementis Chromium,Elementis Chromium,421557978,3800 Buddy Lawrence Dr,Corpus Christi,TX,78407,325180,Chromium oxide manufacturing,35,76376.0,2,0,0,0,0,0,0,0,0,0,0,0,0,874772,1.0,2,2022,1/30/2023,
1826659,Albemarle,Albemarle,541692118,13000 Bay Park Road,Pasadena,TX,77507,325180,Sodium aluminate manufacturing,294,611476.0,2,0,0,0,0,0,0,0,0,0,0,0,0,407659,1.0,3,2022,1/30/2023,
1827005,Peter Cremer North America,Peter Cremer North America - ST,311635680,3117 Southside Ave.,Cincinnati,OH,45204,325199,"Fatty acids (e.g., margaric, oleic, stearic) manufacturing",129,325199.0,1,0,5,3,0,327,51,8,0,0,0,0,0,445324,1.0,2,2022,1/30/2023,
1827088,Symrise Inc.,Symrise - Jacksonville,221682840,601 Crestwood Street,Jacksonville,FL,32208,325199,"Carbon organic compounds, not specified elsewhere by process, manufacturing",159,362686.0,1,0,0,2,2,0,115,4,0,0,0,0,0,118435,1.0,2,2022,1/30/2023,
1827094,Lanxess Corporation,"Lanxess Corporation - Fords, NJ",,1020 King George Post Road,Fords,NJ,8863,325199,"Natural nonfood coloring, manufacturing",70,136238.0,1,0,1,0,0,180,0,1,0,0,0,0,0,141619,1.0,2,2022,1/30/2023,
